2039153,304,3031488,2039216,3031494,6,2880,3031494
2039226,305,3031496,2039298,3031503,8,2888,3031503
2039308,306,3031504,2039380,3031511,8,2896,3031511
2039392,307,3031512,2039457,3031517,6,2902,3031517
2039468,308,3031528,2039536,3031534,7,2909,3031534
2039546,309,3031536,2039600,3031541,6,2915,3031541
2039610,310,3031544,2039666,3031549,6,2921,3031549
2039695,311,3031576,2039743,3031580,5,2926,3031580
2039756,312,3031584,2039804,3031588,5,2931,3031588
2039813,313,3031592,2039861,3031596,5,2936,3031596
2039871,314,3031600,2039918,3031603,4,2940,3031603
2039927,315,3031604,2039965,3031607,4,2944,3031607
2039988,316,3031608,2040052,3031614,7,2951,3031614
2040067,317,3031648,2040139,3031655,7,2958,3031655
2040148,318,3031656,2040213,3031662,7,2965,3031662
2040223,319,3031664,2040279,3031669,5,2970,3031669
2040289,320,3031672,2040362,3031679,8,2978,3031679
2040413,321,3031684,2040450,3031686,3,2981,3031686
2040461,322,3031688,2040499,3031691,4,2985,3031691
2040509,323,3031692,2040554,3031695,4,2989,3031695
2040563,324,3031696,2040626,3031702,7,2996,3031702
2040636,325,3031708,2040667,3031710,3,2999,3031710
2040677,326,3031712,2040725,3031716,5,3004,3031716
2040735,327,3031724,2040766,3031726,3,3007,3031726
2040777,328,3031732,2040823,3031735,4,3011,3031735
2040833,329,3031736,2040868,3031739,4,3015,3031739
2040890,330,3031744,2040967,3031750,7,3022,3031750
2040977,331,3031752,2041026,3031756,5,3027,3031756
2041038,332,3031776,2041091,3031780,5,3032,3031780
2041102,333,3031784,2041133,3031786,3,3035,3031786
2041143,334,3031788,2041183,3031791,4,3039,3031791
2041193,335,3031792,2041233,3031795,4,3043,3031795
2041243,336,3031796,2041273,3031798,3,3046,3031798
2041282,337,3031800,2041330,3031804,5,3051,3031804
2041366,338,3031888,2041413,3031892,5,3056,3031892
2041424,339,3031896,2041485,3031901,6,3062,3031901
2041495,340,3031908,2041530,3031911,4,3066,3031911
2041540,341,3031912,2041616,3031918,6,3072,3031918
2041626,342,3031920,2041682,3031925,6,3078,3031925
